frame,timestamp,target_id,pred_x,pred_y,radius,confidence,lost_frames,predicted_only,gt_x,gt_y,error_px,detection_count,track_count,hypothesis_count,recovery_active,collective_promoted,collective_dx,collective_dy,collective_rotation_deg
657,21.899192,26,441.537,231.109,42.250,2.1726,0,0,441.184,218.712,12.402,38,67,12,1,1,1.0412,-3.0998,0.6210
658,21.932524,26,444.382,221.732,42.250,2.3078,0,0,439.573,220.648,4.930,35,67,12,1,1,0.9018,-3.2772,-0.2758
659,21.965856,26,526.228,154.680,42.250,1.0000,0,0,436.829,221.392,111.546,36,68,12,1,0,0.6191,-2.9576,-0.0720
660,21.999188,26,526.464,155.277,42.250,0.8353,1,1,433.872,222.458,114.397,38,68,12,1,0,0.5124,-2.8884,-1.5698
661,22.032520,26,419.382,225.787,42.250,2.5054,0,0,431.807,224.307,12.513,38,68,12,1,1,0.0169,-3.4134,-1.1202
662,22.065852,26,417.252,226.227,42.250,2.6326,0,0,429.412,225.459,12.184,37,66,12,1,1,0.0494,-2.9381,-0.8780
663,22.099185,26,527.273,140.506,42.250,1.0000,0,0,426.971,228.272,133.279,32,66,12,1,0,0.1054,-2.8041,0.5330
664,22.132517,26,519.533,136.380,42.250,1.0000,0,0,423.343,230.990,134.920,40,66,12,1,0,0.0329,-2.8890,-0.9300
665,22.165849,26,520.127,132.842,42.250,1.0000,0,0,420.429,233.877,141.944,39,65,12,1,0,-0.1945,-3.1826,0.4730
666,22.199181,26,416.717,209.652,42.250,2.7698,0,0,417.883,234.716,25.091,40,66,12,1,1,-0.3063,-3.2663,-0.0074
667,22.232513,26,519.567,127.732,42.250,0.8353,1,1,417.283,235.668,148.702,35,66,12,1,0,-0.4580,-3.4382,-0.3654
668,22.265845,26,518.143,122.933,42.250,1.0000,0,0,415.214,238.063,154.432,43,67,12,1,0,-0.6620,-3.1011,0.2611
669,22.299177,26,517.585,118.819,42.250,1.0000,0,0,414.813,239.820,158.756,42,65,12,1,0,-0.7470,-3.2695,-0.3047
670,22.332509,26,518.077,115.113,42.250,1.0000,0,0,413.583,241.542,164.023,43,66,12,1,0,-0.6379,-2.9067,0.0652
671,22.365841,26,517.665,112.820,42.250,0.8353,1,1,411.490,244.347,169.034,33,66,12,1,0,-1.1505,-3.0779,-1.2371
672,22.399173,26,517.553,107.871,42.250,1.0000,0,0,408.281,245.755,175.933,43,66,12,1,0,-1.4471,-3.1206,0.7306
673,22.432506,26,517.170,105.321,42.250,0.8353,1,1,405.736,248.586,181.501,31,65,12,1,0,-1.3925,-3.2523,-0.4874
674,22.465838,26,519.883,102.414,42.250,1.0000,0,0,402.824,250.835,189.029,37,65,12,1,0,-1.4520,-3.0957,-2.3536
675,22.499170,26,519.793,99.829,42.250,0.8353,1,1,401.299,253.469,194.026,37,65,12,1,0,-1.6680,-2.8091,-1.9852
676,22.532502,26,519.313,96.452,42.250,1.0000,0,0,400.215,253.493,197.094,37,65,12,1,0,-1.8808,-3.1616,0.2475
677,22.565834,26,519.633,93.586,42.250,1.0000,0,0,398.742,255.178,201.808,45,66,12,1,0,-1.7414,-2.6952,-1.3513
678,22.599166,26,515.308,90.774,42.250,1.0000,0,0,396.727,256.934,204.134,38,70,12,1,0,-2.0706,-2.7592,-0.7854
679,22.632498,26,516.325,87.742,42.250,1.0000,0,0,393.798,258.749,210.372,32,70,12,1,0,-2.0505,-2.6031,-1.0707
680,22.665830,26,442.889,158.497,42.250,2.6497,0,0,389.871,260.598,115.046,36,70,12,1,1,-1.9748,-2.5305,0.9952
681,22.699162,26,516.266,81.980,42.250,0.8353,1,1,388.165,262.569,221.410,32,70,12,1,0,-2.3459,-2.3850,-2.5877
682,22.732494,26,516.588,78.918,42.250,1.0000,0,0,387.277,262.546,224.590,39,70,12,1,0,-2.8235,-2.6483,-4.5068
683,22.765827,26,516.362,76.136,42.250,0.8353,1,1,385.310,264.657,229.597,33,69,12,1,0,-2.6985,-2.2692,-1.1676
684,22.799159,26,514.642,73.622,42.250,1.0000,0,0,385.322,267.393,232.961,30,69,12,1,0,-2.9496,-2.0866,-0.5530
685,22.832491,26,514.274,70.866,42.250,0.8353,1,1,383.349,272.317,240.258,33,69,12,1,0,-3.7157,-4.1674,-1.8676
686,22.865823,26,499.346,67.218,42.250,1.0000,0,0,383.331,274.784,237.788,35,66,12,1,0,-3.3421,-2.5719,-0.8375
687,22.899155,26,497.625,64.379,42.250,0.8353,1,1,383.305,277.704,242.026,32,66,12,1,0,-3.2595,-2.3091,-1.2538
688,22.932487,26,495.904,61.540,42.250,0.6977,2,1,383.135,280.172,,33,64,12,1,0,-4.0527,-2.3435,0.4049
689,22.965819,26,494.182,58.701,42.250,0.5827,3,1,383.434,281.108,,36,65,12,1,0,-3.3375,-2.0099,1.2723
690,22.999151,26,492.461,55.862,42.250,0.4868,4,1,383.518,281.958,,35,65,12,1,0,-2.5392,-1.5853,-1.2044
691,23.032483,26,490.777,57.041,42.250,1.0000,0,0,385.542,283.036,,32,65,12,1,0,-3.4176,-1.8057,0.9247
692,23.065815,26,489.058,54.534,42.250,0.8353,1,1,385.582,283.270,,22,66,12,1,0,-4.0354,-2.0380,-2.4775
693,23.099148,26,487.340,52.026,42.250,0.6977,2,1,385.304,283.268,,19,65,12,1,0,-4.3758,-2.1075,-1.8915
694,23.132480,26,485.622,49.519,42.250,0.5827,3,1,386.345,283.140,,25,65,12,1,0,-4.7709,-2.5979,-5.8952
695,23.165812,26,483.904,47.011,42.250,0.4868,4,1,387.273,283.026,,26,64,12,1,0,-4.7215,-2.1462,-2.4286
696,23.199144,26,482.185,44.503,42.250,0.4066,5,1,388.548,283.340,,35,63,12,1,0,-1.6926,-1.1128,-0.5971
697,23.232476,26,480.467,41.996,42.250,0.3396,6,1,389.302,283.038,,34,62,12,1,0,-3.9110,-0.5805,2.2840
698,23.265808,26,478.749,39.488,42.250,0.2837,7,1,390.170,284.800,,33,61,12,1,0,-3.9626,-0.8721,-1.2975
699,23.299140,26,459.938,44.620,42.250,1.0000,0,0,391.770,285.876,,30,60,12,1,0,-3.5467,-0.6374,-0.8410
