frame,timestamp,evaluation_phase,target_id,pred_x,pred_y,radius,confidence,actionable,position_uncertainty_px,lost_frames,predicted_only,gt_x,gt_y,error_px,detection_count,track_count,hypothesis_count,bg_registry_state,bg_certified_count,stale_recovery_committed,ranker_candidate_id,ranker_margin,ranker_switched,recovery_active,collective_promoted,collective_dx,collective_dy,collective_rotation_deg,white_active,identity_window_active,identity_switched
413,12.400605,active,58,255.024,113.868,71.338,1.0000,1,1.990,0,0,279.296,94.077,31.318,16,19,8,dormant,0,0,,2.145708,0,0,0,-0.2637,-1.6621,0.0000,0,0,0
414,12.430630,active,58,259.151,116.610,68.480,1.0000,1,1.990,0,0,279.051,94.640,29.643,16,20,8,dormant,0,0,,2.202924,0,0,0,-0.0109,-1.7566,0.0000,0,0,0
415,12.460656,active,58,259.901,124.283,65.994,1.0000,1,1.990,0,0,278.782,94.704,35.092,16,20,8,dormant,0,0,,2.294749,0,0,0,0.0764,-1.9813,0.0000,0,0,0
416,12.490682,active,58,261.795,121.061,66.538,1.0000,1,1.990,0,0,278.990,94.789,31.399,14,19,8,dormant,0,0,,2.155644,0,0,0,0.0071,-2.3238,0.0000,0,0,0
417,12.520708,active,58,262.585,119.246,66.323,1.0000,1,1.990,0,0,279.033,94.697,29.549,14,19,8,dormant,0,0,,2.270264,0,0,0,0.4285,-2.5430,0.0000,0,0,0
418,12.550733,active,58,262.384,116.311,66.874,1.0000,1,1.990,0,0,278.988,93.943,27.856,15,19,8,dormant,0,0,,2.482934,0,0,0,0.3760,-2.5047,0.0000,0,0,0
419,12.580759,active,58,262.525,119.385,65.487,1.0000,1,1.990,0,0,279.100,93.896,30.404,16,20,8,dormant,0,0,,2.264426,0,0,0,0.6325,-1.8146,0.0000,0,0,0
420,12.610785,active,58,250.092,120.814,59.872,1.0000,1,1.990,0,0,279.164,94.161,39.440,15,20,8,dormant,0,0,,3.201174,0,0,0,0.8790,-1.8769,0.0000,0,0,0
421,12.640810,active,58,254.574,122.590,63.315,1.0000,1,1.990,0,0,282.188,94.972,39.054,14,19,8,dormant,0,0,,2.931641,0,0,0,0.7374,-2.0531,0.0000,0,0,0
422,12.670836,active,58,255.806,124.645,65.550,1.0000,1,1.990,0,0,284.025,95.622,40.480,15,19,8,dormant,0,0,,3.151859,0,0,0,0.9008,-2.3713,0.0000,0,0,0
423,12.700862,active,58,261.869,122.761,67.638,1.0000,1,1.990,0,0,283.968,95.767,34.886,15,20,8,dormant,0,0,,2.608631,0,0,0,0.8374,-1.9780,0.0000,0,0,0
424,12.730887,active,58,257.964,125.339,64.251,0.8607,1,2.431,1,1,,,,1,20,9,dormant,0,0,,0.000000,0,0,0,0.8374,-1.9780,0.0000,0,0,0
425,12.760913,active,58,257.923,126.277,63.878,0.7408,1,2.872,2,1,,,,0,20,9,dormant,0,0,,0.000000,0,0,0,0.8374,-1.9780,0.0000,0,0,0
426,12.790939,active,58,257.882,127.215,63.504,0.6376,1,3.320,3,1,,,,0,20,9,dormant,0,0,,0.000000,0,0,0,0.8374,-1.9780,0.0000,0,0,0
427,12.820964,active,58,257.841,128.152,63.130,0.5488,1,3.776,4,1,,,,1,21,11,dormant,0,0,,0.000000,0,0,0,0.8374,-1.9780,0.0000,0,0,0
428,12.850990,active,58,257.800,129.090,62.756,0.4724,1,4.242,5,1,,,,1,21,11,dormant,0,0,,0.000000,0,0,0,-0.0302,2.4212,0.0000,0,0,0
429,12.881016,active,58,257.759,130.028,62.382,0.4066,1,4.719,6,1,,,,2,21,11,dormant,0,0,,0.000000,0,0,0,0.7189,-10.6235,0.0000,0,0,0
430,12.911041,active,58,257.717,130.966,62.008,0.3499,1,5.207,7,1,,,,2,21,10,dormant,0,0,,0.341024,0,0,0,0.0299,-2.8968,0.0000,0,0,0
431,12.941067,done,58,257.676,131.904,61.634,0.3012,1,5.707,8,1,,,,2,21,11,dormant,0,0,,0.210238,0,0,0,-0.5191,-0.8634,0.0000,0,0,0
432,12.971093,done,58,257.635,132.842,61.260,0.2592,1,6.219,9,1,,,,2,21,11,dormant,0,0,,0.533529,0,0,0,-0.5541,-0.4669,0.0000,0,0,0
433,13.001118,done,58,257.594,133.780,60.886,0.2231,1,6.742,10,1,,,,2,21,11,dormant,0,0,,0.567698,0,0,0,-0.1362,-0.7496,0.0000,0,0,0
434,13.031144,done,58,257.553,134.718,60.512,0.1920,1,7.277,11,1,,,,2,20,11,dormant,0,0,,0.604528,0,0,0,-0.2945,-0.3830,0.0000,0,0,0
435,13.061170,done,58,257.512,135.656,60.138,0.1653,1,7.824,12,1,,,,2,20,11,dormant,0,0,,0.733638,0,0,0,0.0146,-0.2866,0.0000,0,0,0
436,13.091195,done,58,257.471,136.593,59.764,0.1423,1,8.382,13,1,,,,1,19,11,dormant,0,0,,0.000000,0,0,0,-0.5077,-1.5927,0.0000,0,0,0
437,13.121221,done,58,257.430,137.531,59.390,0.1225,1,8.952,14,1,,,,2,19,11,dormant,0,0,,0.000000,0,0,0,0.0175,-0.3575,0.0000,0,0,0
438,13.151247,done,58,257.389,138.469,59.016,0.1054,1,9.532,15,1,,,,2,19,2,dormant,0,0,,1.608970,0,0,0,0.1658,-0.4920,0.0000,0,0,0
439,13.181272,done,58,257.348,139.407,58.642,0.0907,1,10.124,16,1,,,,3,19,2,dormant,0,0,,0.178570,0,0,0,-0.3636,2.2884,0.0000,0,0,0
440,13.211298,done,58,257.307,140.345,58.268,0.0781,1,10.726,17,1,,,,2,18,2,dormant,0,0,,1.698579,0,0,0,-0.0726,0.6216,0.0000,0,0,0
441,13.241324,done,58,257.266,141.283,57.894,0.0672,1,11.340,18,1,,,,1,18,2,dormant,0,0,,0.000000,0,0,0,-0.3752,6.7134,0.0000,0,0,0
442,13.271349,done,58,257.225,142.221,57.520,0.0578,1,11.964,19,1,,,,1,18,2,dormant,0,0,,0.000000,0,0,0,-0.2539,3.3937,0.0000,0,0,0
443,13.301375,done,58,257.184,143.159,57.147,0.0498,1,12.598,20,1,,,,1,17,2,dormant,0,0,,0.000000,0,0,0,-0.7741,8.2484,0.0000,0,0,0
444,13.331401,done,58,241.177,167.088,48.489,1.0000,1,3.351,0,0,,,,2,5,2,dormant,0,0,,0.000000,0,0,0,-0.1862,1.0198,0.0000,0,0,0
445,13.361426,done,58,241.106,166.978,48.518,1.0000,1,2.520,0,0,,,,2,4,2,dormant,0,0,,0.093322,0,0,0,-0.0015,-0.1694,0.0000,0,0,0
446,13.391452,done,58,241.232,167.401,48.688,1.0000,1,2.211,0,0,,,,2,4,2,dormant,0,0,,0.148997,0,0,0,0.0877,0.2454,0.0000,0,0,0
447,13.421478,done,58,240.096,170.311,47.610,0.8607,1,2.601,1,1,,,,1,4,2,dormant,0,0,,0.000000,0,0,0,-0.4101,4.8938,0.0000,0,0,0
448,13.451504,done,58,239.373,172.179,46.982,0.7408,1,3.015,2,1,,,,2,5,3,dormant,0,0,,0.000000,0,0,0,-0.3171,2.6941,0.0000,0,0,0
449,13.481529,done,58,238.650,174.046,46.354,0.6376,1,3.450,3,1,,,,1,5,3,dormant,0,0,,0.000000,0,0,0,0.0579,-3.5775,0.0000,0,0,0
450,13.511555,done,58,240.530,166.723,47.283,1.0000,1,2.591,0,0,,,,2,6,3,dormant,0,0,,0.000000,0,0,0,0.0579,-3.5775,0.0000,0,0,0
451,13.541581,done,58,240.739,167.384,47.941,1.0000,1,2.274,0,0,,,,3,6,3,dormant,0,0,,2.600892,0,0,0,0.0677,-0.8412,0.0000,0,0,0
452,13.571606,done,58,239.102,171.373,46.286,0.8607,1,2.700,1,1,,,,2,6,3,dormant,0,0,,0.950357,0,0,0,-0.4702,-0.1556,0.0000,0,0,0
453,13.601632,done,58,238.577,172.619,45.745,0.7408,1,3.139,2,1,,,,1,6,4,dormant,0,0,,0.000000,0,0,0,-0.1837,-0.0474,0.0000,0,0,0
454,13.631658,done,58,239.884,168.490,47.538,1.0000,1,2.493,0,0,,,,2,6,3,dormant,0,0,,0.000000,0,0,0,-0.1837,-0.0474,0.0000,0,0,0
455,13.661683,done,58,239.920,168.418,47.556,1.0000,1,2.233,0,0,,,,1,6,3,dormant,0,0,,0.000000,0,0,0,-0.0303,-0.0649,0.0000,0,0,0
456,13.691709,done,58,240.157,168.425,47.501,1.0000,1,2.111,0,0,,,,1,6,3,dormant,0,0,,0.000000,0,0,0,0.1571,-0.0145,0.0000,0,0,0
457,13.721735,done,58,240.198,168.377,47.534,1.0000,1,2.051,0,0,,,,1,6,3,dormant,0,0,,0.000000,0,0,0,0.0757,-0.0375,0.0000,0,0,0
458,13.751760,done,58,239.389,167.993,46.294,1.0000,1,2.021,0,0,,,,1,6,3,dormant,0,0,,0.000000,0,0,0,-0.5437,-0.2806,0.0000,0,0,0
459,13.781786,done,58,237.878,166.897,46.945,1.0000,1,2.007,0,0,,,,1,6,3,dormant,0,0,,0.000000,0,0,0,-1.2210,-0.8511,0.0000,0,0,0
460,13.811812,done,58,237.772,166.781,46.967,1.0000,1,2.000,0,0,,,,1,5,3,dormant,0,0,,0.000000,0,0,0,-0.4400,-0.3365,0.0000,0,0,0
461,13.841837,done,58,239.078,167.828,46.599,1.0000,1,1.997,0,0,,,,1,4,3,dormant,0,0,,0.000000,0,0,0,0.7819,0.6318,0.0000,0,0,0
462,13.871863,done,58,239.046,167.900,46.282,1.0000,1,1.996,0,0,,,,1,4,3,dormant,0,0,,0.000000,0,0,0,0.2120,0.2402,0.0000,0,0,0
463,13.901889,done,58,239.062,168.113,46.489,1.0000,1,1.995,0,0,,,,1,4,3,dormant,0,0,,0.000000,0,0,0,0.0750,0.2214,0.0000,0,0,0
464,13.931914,done,58,238.762,168.137,46.434,1.0000,1,1.994,0,0,,,,1,4,2,dormant,0,0,,0.000000,0,0,0,-0.1871,0.0827,0.0000,0,0,0
465,13.961940,done,58,238.147,168.906,45.612,0.8607,1,2.438,1,1,,,,0,4,2,dormant,0,0,,0.000000,0,0,0,-0.1871,0.0827,0.0000,0,0,0
466,13.991966,done,58,237.945,169.147,45.321,0.7408,1,2.883,2,1,,,,0,4,2,dormant,0,0,,0.000000,0,0,0,-0.1871,0.0827,0.0000,0,0,0
467,14.021991,done,58,237.744,169.388,45.029,0.6376,1,3.333,3,1,,,,0,4,2,dormant,0,0,,0.000000,0,0,0,-0.1871,0.0827,0.0000,0,0,0
468,14.052017,done,58,237.542,169.629,44.738,0.5488,1,3.792,4,1,,,,0,4,2,dormant,0,0,,0.000000,0,0,0,-0.1871,0.0827,0.0000,0,0,0
469,14.082043,done,58,237.340,169.870,44.447,0.4724,1,4.262,5,1,,,,0,4,1,dormant,0,0,,0.000000,0,0,0,-0.1871,0.0827,0.0000,0,0,0
470,14.112068,done,58,237.138,170.111,44.156,0.4066,1,4.742,6,1,,,,0,3,1,dormant,0,0,,0.000000,0,0,0,-0.1871,0.0827,0.0000,0,0,0
471,14.142094,done,58,236.937,170.352,43.865,0.3499,1,5.234,7,1,,,,1,3,1,dormant,0,0,,0.000000,0,0,0,-0.1871,0.0827,0.0000,0,0,0
472,14.172120,done,58,236.735,170.593,43.574,0.3012,1,5.737,8,1,,,,1,3,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
473,14.202145,done,58,236.533,170.834,43.283,0.2592,1,6.251,9,1,,,,0,3,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
474,14.232171,done,58,236.332,171.075,42.992,0.2231,1,6.778,10,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
475,14.262197,done,58,236.130,171.316,42.701,0.1920,1,7.316,11,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
476,14.292222,done,58,235.928,171.557,42.410,0.1653,1,7.865,12,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
477,14.322248,done,58,235.727,171.798,42.119,0.1423,1,8.426,13,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
478,14.352274,done,58,235.525,172.039,41.828,0.1225,1,8.998,14,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
479,14.382300,done,58,235.323,172.280,41.537,0.1054,1,9.582,15,1,,,,0,2,0,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
480,14.412325,done,58,235.122,172.520,41.246,0.0907,1,10.176,16,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
481,14.442351,done,58,131.004,198.598,54.518,1.0000,1,3.298,0,0,,,,1,2,1,dormant,0,0,,0.000000,0,0,0,0.9014,-0.7462,0.0000,0,0,0
482,14.472377,done,58,131.397,198.726,54.331,1.0000,1,2.508,0,0,,,,1,2,1,dormant,0,0,,0.000000,0,0,0,0.5458,-0.1342,0.0000,0,0,0
483,14.502402,done,58,131.355,198.329,53.851,1.0000,1,2.210,0,0,,,,1,2,1,dormant,0,0,,0.000000,0,0,0,0.1338,-0.3183,0.0000,0,0,0
484,14.532428,done,58,131.304,199.301,53.594,1.0000,1,2.080,0,0,,,,1,2,1,dormant,0,0,,0.000000,0,0,0,0.0045,0.5849,0.0000,0,0,0
485,14.562454,done,58,131.177,198.864,53.962,1.0000,1,2.025,0,0,,,,1,2,1,dormant,0,0,,0.000000,0,0,0,-0.0877,-0.1308,0.0000,0,0,0
486,14.592479,done,58,131.398,199.952,53.598,1.0000,1,2.004,0,0,,,,1,2,1,dormant,0,0,,0.000000,0,0,0,0.1288,0.7224,0.0000,0,0,0
487,14.622505,done,58,119.724,202.576,54.185,0.8607,1,2.447,1,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.1288,0.7224,0.0000,0,0,0
488,14.652531,done,58,115.394,203.852,54.360,0.7408,1,2.897,2,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.1288,0.7224,0.0000,0,0,0
489,14.682556,done,58,111.065,205.128,54.536,0.6376,1,3.357,3,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.1288,0.7224,0.0000,0,0,0
490,14.712582,done,58,106.736,206.403,54.711,0.5488,1,3.827,4,1,,,,0,2,1,dormant,0,0,,0.000000,0,0,0,0.1288,0.7224,0.0000,0,0,0
491,14.742608,done,58,102.407,207.679,54.886,0.4724,1,4.309,5,1,,,,1,3,1,dormant,0,0,,0.000000,0,0,0,0.1288,0.7224,0.0000,0,0,0
