frame,timestamp,evaluation_phase,target_id,pred_x,pred_y,radius,confidence,actionable,position_uncertainty_px,lost_frames,predicted_only,gt_x,gt_y,error_px,detection_count,track_count,hypothesis_count,bg_registry_state,bg_certified_count,stale_recovery_committed,ranker_candidate_id,ranker_margin,ranker_switched,recovery_active,collective_promoted,collective_dx,collective_dy,collective_rotation_deg,white_active,identity_window_active,identity_switched
279,8.387341,active,1,160.478,131.079,67.060,1.0000,1,1.990,0,0,102.059,106.807,63.261,14,15,7,dormant,0,0,,0.041122,0,0,0,0.1630,2.2595,0.0000,0,0,0
280,8.417403,active,1,160.957,134.053,67.155,1.0000,1,1.990,0,0,98.933,107.695,67.393,15,16,7,dormant,0,0,,0.114220,0,0,0,0.3741,1.9209,0.0000,0,0,0
281,8.447465,active,1,160.975,136.719,66.356,1.0000,1,1.990,0,0,90.683,113.639,73.985,15,16,8,dormant,0,0,,0.189443,0,0,0,0.2703,2.1897,0.0000,0,0,0
282,8.477527,active,1,160.190,140.001,66.306,1.0000,1,1.990,0,0,84.818,115.272,79.325,15,16,8,dormant,0,0,,0.517066,0,0,0,0.0357,2.0594,0.0000,0,0,0
283,8.507589,active,1,159.517,142.740,66.171,1.0000,1,1.990,0,0,79.029,116.223,84.743,15,16,8,dormant,0,0,,0.116708,0,0,0,-0.0189,1.7372,0.0000,0,0,0
284,8.537652,active,1,159.765,145.943,65.898,1.0000,1,1.990,0,0,73.470,116.396,91.213,15,16,8,dormant,0,0,,0.395999,0,0,0,-0.0798,1.8624,0.0000,0,0,0
285,8.567714,active,1,158.451,147.939,66.498,1.0000,1,1.990,0,0,65.838,116.429,97.827,15,16,8,dormant,0,0,,0.320149,0,0,0,-0.1529,2.8360,0.0000,0,0,0
286,8.597776,active,1,157.071,149.097,66.325,1.0000,1,1.990,0,0,60.205,115.596,102.495,15,16,8,dormant,0,0,,0.102638,0,0,0,-0.4535,1.9837,0.0000,0,0,0
287,8.627838,active,1,158.029,152.181,64.874,1.0000,1,1.990,0,0,57.228,115.090,107.409,14,16,8,dormant,0,0,,0.191067,0,0,0,-0.4744,1.9212,0.0000,0,0,0
288,8.657900,active,1,153.924,155.815,66.637,1.0000,1,1.990,0,0,57.083,112.158,106.226,14,16,8,dormant,0,0,,0.326522,0,0,0,-0.5206,1.8083,0.0000,0,0,0
289,8.687962,active,1,148.540,157.843,68.826,1.0000,1,1.990,0,0,55.090,111.580,104.274,14,16,8,dormant,0,0,,0.687955,0,0,0,-1.0623,1.8359,0.0000,0,0,0
290,8.718025,active,1,150.084,161.636,68.133,1.0000,1,1.990,0,0,55.074,111.744,107.313,13,16,8,dormant,0,0,,0.603775,0,0,0,-0.7441,2.3683,0.0000,0,0,0
291,8.748087,active,1,150.364,163.912,67.521,1.0000,1,1.990,0,0,54.956,111.541,108.836,13,16,8,dormant,0,0,,1.112462,0,0,0,-0.9946,2.3345,0.0000,0,0,0
292,8.778149,active,1,138.493,165.444,73.335,1.0000,1,1.990,0,0,55.011,111.989,99.129,13,16,8,dormant,0,0,,1.935231,0,0,0,-1.0338,2.1579,0.0000,0,0,0
293,8.808211,active,1,136.514,168.552,74.017,1.0000,1,1.990,0,0,55.255,110.583,99.817,14,16,8,dormant,0,0,,1.981554,0,0,0,-1.4231,2.5002,0.0000,0,0,0
294,8.838273,active,1,134.706,172.090,72.772,1.0000,1,1.990,0,0,56.106,108.125,101.338,13,16,8,dormant,0,0,,1.830643,0,0,0,-1.2620,2.3802,0.0000,0,0,0
295,8.868335,active,1,133.945,174.262,71.877,1.0000,1,1.990,0,0,56.118,106.351,103.291,14,16,9,dormant,0,0,,1.728048,0,0,0,-1.3249,2.2349,0.0000,0,0,0
296,8.898397,active,1,133.360,177.157,72.109,1.0000,1,1.990,0,0,58.122,104.370,104.684,14,16,9,dormant,0,0,,1.519742,0,0,0,-1.5234,1.9856,0.0000,0,0,0
297,8.928460,active,1,129.347,178.767,72.793,1.0000,1,1.990,0,0,58.203,104.821,102.614,15,18,9,dormant,0,0,,1.596167,0,0,0,-1.4078,2.4032,0.0000,0,0,0
298,8.958522,active,1,128.371,181.540,71.517,1.0000,1,1.990,0,0,58.196,103.778,104.744,15,18,10,dormant,0,0,,1.631257,0,0,0,-1.7783,1.9244,0.0000,0,0,0
299,8.988584,active,1,126.133,184.845,70.608,1.0000,1,1.990,0,0,59.467,101.473,106.749,14,18,11,dormant,0,0,,1.488954,0,0,0,-1.7290,0.9672,0.0000,0,0,0
300,9.018646,active,1,124.511,186.466,70.508,1.0000,1,1.990,0,0,59.400,100.295,108.004,15,18,12,dormant,0,0,,1.405039,0,0,0,-1.6818,1.1507,0.0000,0,0,0
301,9.048708,active,1,122.575,189.162,70.564,1.0000,1,1.990,0,0,59.218,100.555,108.928,15,18,12,dormant,0,0,,1.696872,0,0,0,-2.2027,1.5645,0.0000,0,0,0
302,9.078770,active,1,118.211,190.711,71.271,1.0000,1,1.990,0,0,57.698,98.701,110.126,15,18,12,dormant,0,0,,1.838559,0,0,0,-2.1726,1.5591,0.0000,0,0,0
303,9.108832,active,49,52.943,107.019,56.137,1.0000,1,1.990,0,0,53.828,94.762,12.289,15,18,12,dormant,0,0,,0.632086,0,0,0,-2.5415,1.6164,0.0000,0,0,1
304,9.138895,active,49,54.155,105.450,56.307,1.0000,1,1.990,0,0,51.867,92.456,13.194,16,19,12,dormant,0,0,,1.936871,0,0,0,-2.7102,1.7636,0.0000,0,0,0
305,9.168957,active,49,54.471,106.229,54.114,1.0000,1,1.990,0,0,49.403,92.637,14.506,15,19,12,dormant,0,0,,2.495904,0,0,0,-3.0111,1.8440,0.0000,0,0,0
306,9.199019,active,49,55.555,111.944,49.807,1.0000,1,1.990,0,0,48.276,92.642,20.629,15,19,12,dormant,0,0,,2.229972,0,0,0,-3.3260,1.4522,0.0000,0,0,0
307,9.229081,active,49,52.371,109.125,52.309,0.8607,1,2.431,1,1,45.424,91.770,18.694,14,18,11,dormant,0,0,,0.060453,0,0,0,-2.6330,1.5829,0.0000,0,0,0
308,9.259143,active,49,57.491,113.917,49.618,1.0000,1,2.211,0,0,44.299,90.661,26.737,15,18,11,dormant,0,0,,0.305551,0,0,0,-2.6466,1.6090,0.0000,0,0,0
309,9.289205,active,49,53.758,110.463,50.326,0.8607,1,2.646,1,1,43.274,88.714,24.145,15,19,11,dormant,0,0,,0.361412,0,0,0,-2.7232,0.9589,0.0000,0,0,0
310,9.319268,active,49,53.400,110.153,49.759,0.7408,1,3.086,2,1,43.124,88.521,23.949,15,18,11,dormant,0,0,,0.493710,0,0,0,-3.4862,1.2727,0.0000,0,0,0
311,9.349330,active,49,53.041,109.843,49.192,0.6376,1,3.533,3,1,42.989,88.103,23.952,16,19,11,dormant,0,0,,0.805057,0,0,0,-2.6839,1.5100,0.0000,0,0,0
312,9.379392,active,49,52.683,109.532,48.625,0.5488,1,3.990,4,1,43.124,88.419,23.176,16,19,11,dormant,0,0,,1.724712,0,0,0,-2.9263,1.0590,0.0000,0,0,0
313,9.409454,active,49,52.325,109.222,48.058,0.4724,1,4.459,5,1,42.804,87.963,23.293,16,19,11,dormant,0,0,54,2.478487,0,0,0,-2.8723,1.3574,0.0000,0,0,0
314,9.439516,active,49,51.966,108.911,47.491,0.4066,1,4.938,6,1,43.101,88.072,22.647,16,19,11,dormant,0,0,54,2.701949,0,0,0,-3.5612,0.9017,0.0000,0,0,0
315,9.469578,active,54,69.044,100.427,64.120,1.0000,1,1.968,0,0,43.174,87.999,28.701,16,19,10,dormant,0,0,,2.876450,1,0,0,-3.7112,1.2055,0.0000,0,0,1
316,9.499640,active,54,70.745,95.313,67.126,1.0000,1,1.974,0,0,43.285,87.814,28.465,16,19,10,dormant,0,0,,3.832338,0,0,0,-3.2336,1.0150,0.0000,0,0,0
317,9.529703,active,54,74.421,94.271,69.543,1.0000,1,1.979,0,0,43.086,88.086,31.940,16,18,10,dormant,0,0,,2.965759,0,0,0,-3.2957,0.6430,0.0000,0,0,0
318,9.559765,active,54,76.804,99.614,68.072,1.0000,1,1.983,0,0,43.408,88.302,35.260,17,19,10,dormant,0,0,,2.770501,0,0,0,-3.5416,0.8887,0.0000,0,0,0
319,9.589827,active,54,77.356,99.803,69.556,1.0000,1,1.985,0,0,43.553,88.756,35.562,16,19,9,dormant,0,0,,2.585716,0,0,0,-3.5495,1.6215,0.0000,0,0,0
320,9.619889,active,54,77.302,97.166,73.045,1.0000,1,1.987,0,0,45.743,88.602,32.701,16,19,9,dormant,0,0,,2.744309,0,0,0,-2.8027,0.9009,0.0000,0,0,0
321,9.649951,active,54,77.348,96.156,72.079,1.0000,1,1.988,0,0,48.729,88.757,29.560,16,19,10,dormant,0,0,,2.344230,0,0,0,-3.4136,0.6206,0.0000,0,0,0
322,9.680013,active,54,80.562,96.325,71.598,1.0000,1,1.989,0,0,51.185,88.520,30.396,17,19,12,dormant,0,0,,2.336858,0,0,0,-3.7664,0.4488,0.0000,0,0,0
323,9.710076,active,54,79.859,94.748,73.101,1.0000,1,1.989,0,0,55.737,90.090,24.568,16,19,12,dormant,0,0,,2.117730,0,0,0,-3.6642,0.2166,0.0000,0,0,0
324,9.740138,active,54,80.059,94.652,72.461,1.0000,1,1.989,0,0,62.201,89.742,18.520,16,19,12,dormant,0,0,,1.790613,0,0,0,-3.2151,0.4152,0.0000,0,0,0
325,9.770200,active,54,79.054,93.683,72.358,1.0000,1,1.990,0,0,67.790,92.239,11.355,16,18,12,dormant,0,0,,2.103036,0,0,0,-3.6856,0.6166,0.0000,0,0,0
326,9.800262,active,54,95.178,96.483,64.258,1.0000,1,1.990,0,0,73.538,91.624,22.178,16,18,12,dormant,0,0,,2.385240,0,0,0,-4.7777,0.4492,0.0000,0,0,0
327,9.830324,active,54,99.371,87.829,66.689,1.0000,1,1.990,0,0,77.680,92.663,22.223,16,18,12,dormant,0,0,,2.301925,0,0,0,-3.7301,0.4080,0.0000,0,0,0
328,9.860386,active,54,98.795,83.103,68.123,1.0000,1,1.990,0,0,83.164,92.874,18.433,16,18,12,dormant,0,0,,2.469444,0,0,0,-3.5141,0.3293,0.0000,0,0,0
329,9.890448,active,54,95.720,81.529,68.772,1.0000,1,1.990,0,0,86.671,95.369,16.536,16,18,12,dormant,0,0,,2.769975,0,0,0,-4.0462,0.0405,0.0000,0,0,0
330,9.920511,active,54,94.941,81.094,66.582,1.0000,1,1.990,0,0,94.482,96.928,15.841,16,18,12,dormant,0,0,,2.736697,0,0,0,-3.7877,0.2112,0.0000,0,0,0
331,9.950573,active,54,97.262,79.877,65.614,1.0000,1,1.990,0,0,97.674,97.345,17.473,17,19,12,dormant,0,0,,2.882274,0,0,0,-3.4683,0.0906,0.0000,0,0,0
332,9.980635,active,54,95.191,79.687,64.258,1.0000,1,1.990,0,0,101.512,98.143,19.509,18,20,11,dormant,0,0,,3.290656,0,0,0,-2.7040,-0.0125,0.0000,0,0,0
333,10.010697,active,54,94.223,71.871,65.072,1.0000,1,1.990,0,0,106.117,97.592,28.337,17,20,10,dormant,0,0,,3.445862,0,0,0,-4.3473,0.2154,0.0000,0,0,0
334,10.040759,active,54,91.825,72.133,63.599,1.0000,1,1.990,0,0,107.050,97.611,29.680,17,20,10,dormant,0,0,,3.526107,0,0,0,-4.0798,0.1446,0.0000,0,0,0
335,10.070821,active,54,91.429,73.407,63.463,1.0000,1,1.990,0,0,107.932,97.217,28.970,15,20,10,dormant,0,0,,4.006888,0,0,0,-3.4478,0.0692,0.0000,0,0,0
336,10.100884,active,54,89.682,68.739,64.882,1.0000,1,1.990,0,0,107.814,97.402,33.916,15,20,10,dormant,0,0,,3.749271,0,0,0,-4.4182,0.0357,0.0000,0,0,0
337,10.130946,active,54,89.614,67.006,67.179,1.0000,1,1.990,0,0,111.775,96.205,36.656,15,20,10,dormant,0,0,,3.696081,0,0,0,-3.7870,-0.1652,0.0000,0,0,0
338,10.161008,active,54,89.598,65.848,69.426,1.0000,1,1.990,0,0,113.892,93.746,36.993,15,20,10,dormant,0,0,,3.628312,0,0,0,-4.0055,-0.2691,0.0000,0,0,0
339,10.191070,active,54,88.691,64.671,68.941,1.0000,1,1.990,0,0,114.776,90.857,36.961,16,20,10,dormant,0,0,,3.410460,0,0,0,-4.0827,-0.1135,0.0000,0,0,0
340,10.221132,active,54,89.803,64.846,67.741,1.0000,1,1.990,0,0,114.986,84.683,32.057,15,20,10,dormant,0,0,,3.021997,0,0,0,-4.5864,-0.1247,0.0000,0,0,0
341,10.251194,active,54,83.326,62.304,68.984,1.0000,1,1.990,0,0,111.843,75.952,31.615,15,20,10,dormant,0,0,,3.561853,0,0,0,-3.7607,-0.3809,0.0000,0,0,0
342,10.281256,active,54,87.317,63.207,65.849,1.0000,1,1.990,0,0,107.801,67.404,20.910,16,20,10,dormant,0,0,,3.157490,0,0,0,-4.1739,-0.4197,0.0000,0,0,0
343,10.311319,active,54,83.822,59.991,63.070,1.0000,1,1.990,0,0,105.046,60.595,21.232,17,19,10,dormant,0,0,,2.735842,0,0,0,-3.8871,-0.4526,0.0000,0,0,0
344,10.341381,active,54,86.396,58.604,62.691,1.0000,1,1.990,0,0,100.900,54.107,15.185,17,19,10,dormant,0,0,,2.861027,0,0,0,-3.3337,-1.2980,0.0000,0,0,0
345,10.371443,active,54,86.557,59.676,61.104,1.0000,1,1.990,0,0,97.748,54.090,12.508,16,19,9,dormant,0,0,,3.069168,0,0,0,-3.1330,-0.5476,0.0000,0,0,0
346,10.401505,active,54,94.296,56.888,55.001,1.0000,1,1.990,0,0,95.188,53.248,3.748,17,20,9,dormant,0,0,,2.898131,0,0,0,-3.7016,-0.6716,0.0000,0,0,0
347,10.431567,active,54,96.498,56.209,57.295,1.0000,1,1.990,0,0,92.873,52.982,4.852,17,20,10,dormant,0,0,,2.176424,0,0,0,-3.4613,-0.8883,0.0000,0,0,0
348,10.461629,active,54,105.437,55.805,60.217,1.0000,1,1.990,0,0,89.948,53.419,15.671,16,19,10,dormant,0,0,,2.829232,0,0,0,-3.3623,-1.3224,0.0000,0,0,0
349,10.491692,active,54,96.870,53.428,58.778,0.8607,1,2.431,1,1,90.055,53.316,6.816,15,19,10,dormant,0,0,,0.579484,0,0,0,-3.6338,-0.8450,0.0000,0,0,0
350,10.521754,active,54,99.935,52.301,58.419,1.0000,1,2.211,0,0,88.925,53.551,11.081,16,19,9,dormant,0,0,,0.021573,0,0,0,-3.6168,-0.7512,0.0000,0,0,0
351,10.551816,active,54,102.101,49.006,58.188,1.0000,1,2.103,0,0,88.459,53.148,14.257,17,19,9,dormant,0,0,,3.700682,0,0,0,-2.8640,-1.1178,0.0000,0,0,0
352,10.581878,active,54,99.744,48.383,54.681,1.0000,1,2.047,0,0,87.775,53.407,12.981,16,19,9,dormant,0,0,,2.128541,0,0,0,-2.7219,-1.1952,0.0000,0,0,0
353,10.611940,active,54,110.802,51.455,60.889,1.0000,1,2.018,0,0,87.630,53.456,23.258,16,19,9,dormant,0,0,,3.937701,0,0,0,-2.8838,-1.0743,0.0000,0,0,0
354,10.642002,active,54,104.804,53.343,57.457,1.0000,1,2.003,0,0,87.470,53.475,17.335,16,18,9,dormant,0,0,,3.067172,0,0,0,-3.2391,-2.7811,0.0000,0,0,0
355,10.672064,active,54,106.601,48.360,57.069,0.8607,1,2.441,1,1,90.682,53.020,16.588,15,17,8,dormant,0,0,,1.404296,0,0,0,-3.1555,-1.2543,0.0000,0,0,0
356,10.702127,active,54,107.708,47.297,56.703,0.7408,1,2.881,2,1,92.163,53.666,16.800,15,17,8,dormant,0,0,53,2.136811,0,0,0,-3.3480,-1.3230,0.0000,0,0,0
357,10.732189,active,54,108.815,46.235,56.337,0.6376,1,3.328,3,1,93.447,53.044,16.809,15,17,8,dormant,0,0,53,2.045198,0,0,0,-3.2926,-1.0929,0.0000,0,0,0
358,10.762251,active,54,109.922,45.172,55.972,0.5488,1,3.783,4,1,94.325,53.099,17.496,15,17,8,dormant,0,0,,1.442548,0,0,0,-2.9291,-1.6712,0.0000,0,0,0
359,10.792313,active,54,111.029,44.109,55.606,0.4724,1,4.249,5,1,96.205,53.149,17.363,15,17,8,dormant,0,0,53,2.184085,0,0,0,-2.5338,-0.9902,0.0000,0,0,0
360,10.822375,active,54,112.135,43.047,55.241,0.4066,1,4.725,6,1,97.881,52.435,17.069,15,17,8,dormant,0,0,,1.413479,0,0,0,-2.6351,-1.4549,0.0000,0,0,0
361,10.852437,active,54,113.242,41.984,54.875,0.3499,1,5.214,7,1,98.798,52.048,17.605,15,18,8,dormant,0,0,,0.907281,0,0,0,-2.4998,-1.8313,0.0000,0,0,0
362,10.882500,active,54,114.349,40.921,54.510,0.3012,1,5.713,8,1,99.975,51.970,18.130,15,18,7,dormant,0,0,,1.151428,0,0,0,-2.4894,-1.9628,0.0000,0,0,0
363,10.912562,active,54,115.456,39.859,54.144,0.2592,1,6.225,9,1,100.608,52.252,19.340,15,18,7,dormant,0,0,,0.940056,0,0,0,-2.1690,-2.0324,0.0000,0,0,0
364,10.942624,active,54,116.563,38.796,53.778,0.2231,1,6.749,10,1,101.870,51.973,19.736,16,18,7,dormant,0,0,,1.296385,0,0,0,-2.4831,-1.6039,0.0000,0,0,0
365,10.972686,active,54,117.670,37.733,53.413,0.1920,1,7.284,11,1,103.499,51.338,19.644,16,18,6,dormant,0,0,,1.474528,0,0,0,-2.6528,-1.5084,0.0000,0,0,0
366,11.002748,active,54,118.777,36.671,53.047,0.1653,1,7.831,12,1,105.415,50.681,19.360,15,18,6,dormant,0,0,,1.710237,0,0,0,-1.9949,-1.8070,0.0000,0,0,0
367,11.032810,active,54,119.883,35.608,52.682,0.1423,1,8.389,13,1,107.679,49.758,18.686,15,18,6,dormant,0,0,53,2.530385,0,0,0,-2.1555,-2.0339,0.0000,0,0,0
368,11.062872,active,54,120.990,34.545,52.316,0.1225,1,8.959,14,1,111.196,50.592,18.799,15,18,6,dormant,0,0,53,3.239796,0,0,0,-1.9600,-2.0336,0.0000,0,0,0
369,11.092935,active,53,142.648,62.202,70.027,1.0000,1,1.990,0,0,117.590,50.403,27.697,13,18,6,dormant,0,0,,3.189740,1,0,0,-1.9949,-1.9610,0.0000,0,0,1
370,11.122997,active,53,135.321,61.094,67.865,0.8607,1,2.431,1,1,123.321,48.710,17.244,13,18,6,dormant,0,0,,0.625543,0,0,0,-1.4217,-1.0521,0.0000,0,0,0
371,11.153059,active,53,133.994,62.002,68.254,0.7408,1,2.873,2,1,127.493,48.419,15.059,14,18,6,dormant,0,0,,0.724621,0,0,0,-1.8171,-2.3000,0.0000,0,0,0
372,11.183121,active,53,134.475,66.920,62.907,1.0000,1,2.397,0,0,133.105,49.169,17.804,14,17,6,dormant,0,0,,0.722894,0,0,0,-1.6721,-1.8994,0.0000,0,0,0
373,11.213183,active,53,134.936,66.579,62.150,1.0000,1,2.190,0,0,139.485,51.359,15.885,13,17,6,dormant,0,0,,2.325931,0,0,0,-1.2556,-2.2395,0.0000,0,0,0
374,11.243245,active,53,137.522,65.909,60.374,1.0000,1,2.088,0,0,142.834,52.899,14.052,13,17,6,dormant,0,0,,2.408752,0,0,0,-1.5602,-3.2311,0.0000,0,0,0
375,11.273308,active,53,153.726,69.677,54.914,1.0000,1,2.037,0,0,145.688,53.347,18.202,13,16,6,dormant,0,0,,2.596320,0,0,0,-1.5714,-3.4241,0.0000,0,0,0
376,11.303370,active,53,149.477,71.095,53.846,1.0000,1,2.011,0,0,145.942,55.101,16.380,13,16,6,dormant,0,0,,2.386611,0,0,0,-1.5250,-2.8077,0.0000,0,0,0
377,11.333432,active,53,149.321,72.193,53.215,1.0000,1,1.999,0,0,147.514,55.655,16.637,13,16,7,dormant,0,0,,2.848434,0,0,0,-1.0816,-1.9786,0.0000,0,0,0
378,11.363494,active,53,145.370,72.772,55.906,0.8607,1,2.437,1,1,147.039,56.326,16.530,14,18,7,dormant,0,0,,0.212007,0,0,0,-0.9653,-2.3061,0.0000,0,0,0
379,11.393556,active,53,159.691,77.218,57.409,1.0000,1,2.213,0,0,147.726,57.604,22.975,14,18,7,dormant,0,0,,0.098649,0,0,0,-0.7103,-2.6139,0.0000,0,0,0
380,11.423618,active,53,158.562,72.827,58.458,1.0000,1,2.103,0,0,147.780,59.245,17.341,15,18,7,dormant,0,0,,2.313576,0,0,0,-0.6273,-2.2531,0.0000,0,0,0
381,11.453680,active,53,158.877,73.345,57.928,1.0000,1,2.047,0,0,147.563,59.620,17.788,15,18,8,dormant,0,0,,2.389932,0,0,0,-0.3083,-2.3945,0.0000,0,0,0
382,11.483743,active,53,157.092,82.898,52.980,1.0000,1,2.018,0,0,147.818,59.487,25.181,14,18,7,dormant,0,0,,2.716384,0,0,0,-0.6079,-2.1253,0.0000,0,0,0
383,11.513805,active,53,153.660,78.219,56.946,1.0000,1,2.003,0,0,147.070,60.345,19.050,15,19,7,dormant,0,0,,3.281867,0,0,0,-0.3613,-3.2512,0.0000,0,0,0
384,11.543867,active,53,151.207,103.549,48.298,1.0000,1,1.996,0,0,145.834,60.725,43.160,15,19,7,dormant,0,0,,2.214610,0,0,0,-0.3027,-2.8889,0.0000,0,0,0
385,11.573929,active,53,156.255,90.183,52.758,0.8607,1,2.436,1,1,145.588,60.772,31.286,14,19,7,dormant,0,0,,0.665499,0,0,0,-0.0435,-2.0692,0.0000,0,0,0
386,11.603991,active,53,156.927,92.153,52.376,0.7408,1,2.877,2,1,143.483,63.650,31.514,14,18,7,dormant,0,0,,0.617848,0,0,0,-0.2762,-2.2343,0.0000,0,0,0
387,11.634053,active,53,157.599,94.123,51.995,0.6376,1,3.325,3,1,143.949,64.508,32.609,14,18,7,dormant,0,0,,0.612136,0,0,0,-0.3682,-2.1877,0.0000,0,0,0
388,11.664116,active,53,158.271,96.093,51.613,0.5488,1,3.781,4,1,142.598,65.517,34.360,14,18,7,dormant,0,0,,0.386097,0,0,0,0.5471,-2.4165,0.0000,0,0,0
389,11.694178,active,53,142.739,100.110,66.751,1.0000,1,2.685,0,0,142.751,67.870,32.240,15,18,7,dormant,0,0,,0.538258,0,0,0,0.2743,-2.3098,0.0000,0,0,0
390,11.724240,active,53,149.073,101.365,60.442,0.8607,1,3.100,1,1,142.664,69.395,32.606,14,18,7,dormant,0,0,,1.446497,0,0,0,0.2011,-1.7401,0.0000,0,0,0
391,11.754302,active,53,148.934,103.437,60.538,0.7408,1,3.527,2,1,142.700,72.261,31.794,14,18,7,dormant,0,0,,1.340908,0,0,0,0.3605,-1.9095,0.0000,0,0,0
392,11.784364,active,53,148.795,105.510,60.633,0.6376,1,3.966,3,1,142.800,73.353,32.710,14,17,7,dormant,0,0,,1.784879,0,0,0,0.5794,-2.1425,0.0000,0,0,0
393,11.814426,active,53,148.656,107.582,60.729,0.5488,1,4.418,4,1,143.377,74.738,33.266,14,16,7,dormant,0,0,,1.954801,0,0,0,0.9030,-2.5820,0.0000,0,0,0
394,11.844488,active,53,148.517,109.655,60.824,0.4724,1,4.883,5,1,141.364,76.655,33.766,14,16,7,dormant,0,0,,1.696919,0,0,0,0.6164,-1.6723,0.0000,0,0,0
395,11.874551,active,53,148.379,111.727,60.920,0.4066,1,5.361,6,1,134.953,80.672,33.833,15,16,7,dormant,0,0,,1.395543,0,0,0,0.6597,-1.8362,0.0000,0,0,0
396,11.904613,active,53,148.240,113.800,61.016,0.3499,1,5.851,7,1,129.407,82.618,36.427,15,16,7,dormant,0,0,,0.912270,0,0,0,0.9001,-1.1650,0.0000,0,0,0
397,11.934675,active,53,148.101,115.872,61.111,0.3012,1,6.354,8,1,123.366,84.381,40.044,15,16,7,dormant,0,0,,0.542547,0,0,0,0.9893,-1.5399,0.0000,0,0,0
398,11.964737,active,53,147.962,117.944,61.207,0.2592,1,6.870,9,1,119.732,86.261,42.435,16,17,7,dormant,0,0,,1.402842,0,0,0,1.2063,-2.3318,0.0000,0,0,0
399,11.994799,active,53,147.823,120.017,61.302,0.2231,1,7.398,10,1,117.838,86.075,45.290,15,17,7,dormant,0,0,,0.986460,0,0,0,1.5771,-1.6460,0.0000,0,0,0
400,12.024861,active,53,147.684,122.089,61.398,0.1920,1,7.938,11,1,115.324,87.899,47.076,15,17,6,dormant,0,0,,0.507032,0,0,0,1.3273,-1.4894,0.0000,0,0,0
401,12.054924,active,53,147.545,124.162,61.494,0.1653,1,8.490,12,1,113.457,91.315,47.338,15,17,6,dormant,0,0,,0.187008,0,0,0,1.2506,-1.7026,0.0000,0,0,0
402,12.084986,active,53,147.406,126.234,61.589,0.1423,1,9.054,13,1,113.518,91.541,48.498,15,17,6,dormant,0,0,,0.442423,0,0,0,1.0835,-1.0941,0.0000,0,0,0
403,12.115048,active,53,147.268,128.307,61.685,0.1225,1,9.630,14,1,113.515,91.541,49.909,15,17,6,dormant,0,0,,0.123614,0,0,0,1.8087,-1.7672,0.0000,0,0,0
404,12.145110,active,53,147.129,130.379,61.780,0.1054,1,10.217,15,1,113.813,91.405,51.273,15,17,6,dormant,0,0,,0.486896,0,0,0,1.0382,-1.9298,0.0000,0,0,0
405,12.175172,active,53,146.990,132.452,61.876,0.0907,1,10.815,16,1,113.545,91.164,53.134,15,17,6,dormant,0,0,,0.343877,0,0,0,1.0195,-2.1483,0.0000,0,0,0
406,12.205234,active,53,146.851,134.524,61.972,0.0781,1,11.424,17,1,113.526,91.085,54.749,15,17,6,dormant,0,0,,0.904991,0,0,0,1.8385,-1.9301,0.0000,0,0,0
407,12.235296,active,53,146.712,136.596,62.067,0.0672,1,12.044,18,1,113.233,93.372,54.674,16,18,6,dormant,0,0,,0.835373,0,0,0,2.0407,-1.4580,0.0000,0,0,0
408,12.265359,active,53,146.573,138.669,62.163,0.0578,1,12.675,19,1,115.169,95.049,53.748,15,18,6,dormant,0,0,,1.854296,0,0,0,2.3332,-1.1007,0.0000,0,0,0
409,12.295421,active,53,146.434,140.741,62.258,0.0498,1,13.316,20,1,115.646,97.148,53.369,15,18,6,dormant,0,0,,1.910040,0,0,0,2.3240,-1.7941,0.0000,0,0,0
410,12.325483,active,53,146.295,142.814,62.354,0.0429,1,13.967,21,1,117.873,98.544,52.608,15,18,6,dormant,0,0,,2.316938,0,0,0,2.6572,-1.5602,0.0000,0,0,0
411,12.355545,active,53,146.157,144.886,62.450,0.0369,1,14.629,22,1,117.759,98.141,54.695,14,18,6,dormant,0,0,,0.299606,0,0,0,2.6209,-1.6881,0.0000,0,0,0
412,12.385607,active,53,146.018,146.959,62.545,0.0317,1,15.301,23,1,119.487,98.322,55.403,15,18,6,dormant,0,0,,0.094563,0,0,0,2.4810,-1.4353,0.0000,0,0,0
413,12.415669,active,53,145.879,149.031,62.641,0.0273,0,15.983,24,1,119.868,98.511,56.823,13,18,6,dormant,0,0,,2.474294,0,1,0,2.1359,-1.8247,0.0000,0,0,0
414,12.445732,active,53,145.740,151.104,62.736,0.0235,0,16.675,25,1,119.164,98.251,59.158,12,18,6,dormant,0,0,,2.088161,0,1,0,2.8990,-0.9615,0.0000,0,0,0
415,12.475794,active,2,73.696,196.514,70.781,1.0000,1,1.990,0,0,120.556,99.024,108.167,14,18,7,dormant,0,0,,2.088161,0,0,0,2.9316,-1.4616,0.0000,0,0,1
416,12.505856,active,2,76.276,195.339,71.465,1.0000,1,1.990,0,0,120.830,99.153,106.003,15,21,7,dormant,0,0,,1.291663,0,0,0,2.7462,-1.2614,0.0000,0,0,0
417,12.535918,active,2,77.040,188.709,74.819,1.0000,1,1.990,0,0,120.952,98.992,99.887,13,21,8,dormant,0,0,,0.483541,0,0,0,2.9952,-1.6007,0.0000,0,0,0
418,12.565980,active,2,80.825,189.050,74.149,1.0000,1,1.990,0,0,120.724,99.078,98.422,14,21,9,dormant,0,0,,0.497264,0,0,0,3.6400,-0.9008,0.0000,0,0,0
